"","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std"
"Aptx",0.387593920232958,3.43725044301452,5.10283398717138,3.71714332909506e-07,0.00778295470245924,3.34302613866268,5.08290055751458
"LOC102909279",0.69694379864496,3.14789875769157,4.60505149863626,5.74680085274158e-06,0.0499312041683734,0.759999869671779,4.53549695092293
"novel_gene_NC_056010.1_20146",0.630227162005677,2.80979149670251,4.5054466498089,8.42426843785597e-06,0.0499312041683734,0.819887336233018,4.45410801445311
"LOC102915711",0.60311232329544,4.41807771215325,4.38495078953725,1.22433967891604e-05,0.0499312041683734,1.29670241630073,4.37320800410932
"Colec12",-0.901957704106287,4.8864364535096,-4.35336724490357,1.38990921174844e-05,0.0499312041683734,1.37685775772118,-4.3454492244861
"novel_gene_NC_056011.1_35137",0.306863183920152,4.078186245662,4.33039952714057,1.5553939526352e-05,0.0499312041683734,1.28867616364261,4.32069378188606
"Tmem139",0.571760586936941,4.04946308495414,4.30262515732557,1.91628593215846e-05,0.0499312041683734,0.606678105298062,4.27442802658218
"novel_gene_NC_056026.1_691",-0.334862014385949,4.36704203895346,-4.26510995335926,2.21262639593936e-05,0.0499312041683734,0.61208819221708,-4.2422777278476
"Zcchc24",-0.677412992923851,5.09822407381158,-4.2606138026112,2.2432098756831e-05,0.0499312041683734,0.589664416382998,-4.23919675523113
"Ntpcr",0.546668671288588,1.8901860683635,4.24993893398364,2.40309216801206e-05,0.0499312041683734,0.796240596724419,4.22371376946186
"LOC102922481",0.438254833282769,2.33615745531935,4.21701071720958,2.85153376641153e-05,0.0499312041683734,0.485008091381064,4.1850101362894
"novel_gene_NC_056009.1_36698",0.426052289066986,1.7258390378625,4.20051832788175,2.99371434319814e-05,0.0499312041683734,0.675226197317969,4.17394395241418
"C1s",-1.42110430501963,2.0000806864594,-4.18956756990996,3.10013207655389e-05,0.0499312041683734,0.761702643887821,-4.1659834393114
"Rhbdf2",-0.576672906024693,4.82630739214596,-4.12487482181214,3.81935187196964e-05,0.0511870952716722,0.757346515835345,-4.11814450321258
