"","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std"
"novel_gene_NC_056012.1_35453",-0.11606380499978,0.425693208473306,-0.519404372725275,0.604259208611039,0.831514862647694,-5.1684628297186,-0.518285327364155
"novel_gene_NW_024593062.1_4",-0.108744125675774,3.09423355896174,-0.518536666233939,0.604291706940119,0.831514862647694,-5.57124830967119,-0.518238742401643
"Pi16",-0.336130766173028,5.26138188120207,-0.518461996006226,0.60430312746477,0.831514862647694,-5.6302334424634,-0.518222371835869
"novel_gene_NC_056016.1_918",0.0718481275621922,1.21952843220759,0.518635640793873,0.604355813343798,0.831514862647694,-5.43878557634369,0.518146851915431
"Lamc1",0.0685221474822943,10.1649215295405,0.518316667748633,0.604371079458727,0.831514862647694,-5.70066512363983,0.518124970023867
"novel_gene_NC_056015.1_18776",-0.0266253116035016,2.94290190895795,-0.518138347030155,0.604380351383049,0.831514862647694,-6.24209366625935,-0.518111680107284
"novel_gene_NC_056028.1_15668",0.103116914974516,4.46160144983484,0.518131101509801,0.604386865348845,0.831514862647694,-6.21507632789746,0.518102343366429
"Triqk",-0.149464999909218,1.92144769291363,-0.518865786486842,0.604447117399121,0.831514862647694,-5.25342532819094,-0.518015983712132
"novel_gene_NW_024590306.1_12",0.0894203443893943,3.43088072774495,0.51809479513832,0.604478084737324,0.831514862647694,-5.82776827473943,0.517971599528588
"Mtfr1l",0.0316273358411052,5.75764962264329,0.51804295754055,0.604482597683572,0.831514862647694,-5.94537799020745,0.517965131397705
"novel_gene_NC_056012.1_23726",0.0711044211789714,0.860463921055151,0.517924249672648,0.604591260678086,0.831514862647694,-5.86979654519195,0.517809397890062
"Mafk",0.0640994081681102,5.47522053053838,0.517754028283115,0.604692704924744,0.831514862647694,-5.9057023355084,0.517664021473189
"novel_gene_NC_056031.1_7306",-0.0890560799488018,-0.0176419564591754,-0.518239897794194,0.604730727346243,0.831514862647694,-5.38109348330589,-0.51760953560901
"Papss1",-0.0473113080564405,5.2874037149544,-0.517689577019306,0.604739941406963,0.831514862647694,-5.89575280932664,-0.517596332155727
"Kdr",0.104030349987801,7.43472976917689,0.517598739142305,0.604759349452319,0.831514862647694,-6.20061669462012,0.517568521344837
"Asic1",0.120385105890227,-0.651898135994859,0.518315427084728,0.604762258353661,0.831514862647694,-5.32492868321089,0.517564353061316
"Atic",0.0505098829102287,6.01597923068139,0.517758864107583,0.604792032178224,0.831514862647694,-5.62996988447737,0.517521689449302
"novel_gene_NC_056010.1_1374",-0.199802835577978,-0.22411026901203,-0.517780089199884,0.604800348432185,0.831514862647694,-5.63646264286329,-0.517509773062118
"novel_gene_NC_056020.1_6647",-0.0916450851700708,-0.448978935661101,-0.517770027124686,0.604838629834461,0.831514862647694,-5.59885537561127,-0.51745492046471
"Cgrrf1",0.0558200133138759,3.9637870980386,0.517503031405032,0.604844740180098,0.831514862647694,-6.03420408559488,0.51744616522605
"Atp6v0e1",0.0487573779297489,6.30229741576914,0.517392153528931,0.60504374771943,0.831681994198581,-5.63763881058992,0.517161037975624
"novel_gene_NC_056018.1_6709",0.0361158331934038,0.506164174636491,0.517131894312293,0.605096401913591,0.831681994198581,-6.12525188118485,0.517085604925149
"LOC121822978",-0.0446894225380736,1.77759141375955,-0.517203933502647,0.605117016764908,0.831681994198581,-5.78734748048652,-0.517056072635397
"LOC102917250",0.0372657264689396,2.25923728810693,0.517116173506099,0.605122775385761,0.831681994198581,-5.99587686896745,0.517047823068334
"Rnd1",-0.159859966733777,3.30610533115232,-0.516994466253928,0.605233542083529,0.831780464855536,-5.86962696796065,-0.516889150028952
"Nlrp10",-0.184251073253687,0.705835595636177,-0.517128578530862,0.605351942016139,0.831888606203599,-5.49900475963208,-0.516719556786819
"Pfkfb4",0.0904427878393974,4.10655655728927,0.516913136136015,0.605443308410447,0.831888606203599,-5.53846271402298,0.516588695899512
"novel_gene_NC_056026.1_8127",-0.0682425892966681,0.471728429951104,-0.517018887968852,0.605454403414361,0.831888606203599,-5.4721904057549,-0.516572805516285
"Slc6a2",0.225418748205893,4.24395775112029,0.516586734986637,0.605468732057224,0.831888606203599,-6.16691208537217,0.516552284073779
"novel_gene_NC_056015.1_16044",-0.0278121357317436,3.36769641901306,-0.516442253032875,0.605563433231991,0.831926258274186,-6.24860063360781,-0.516416658783706
"LOC102902738",0.130487130704982,0.0641878153939067,0.517239206331621,0.605576103237661,0.831926258274186,-5.27824821275367,0.51639851428901
"Rplp0",0.0508177005611334,8.47654443328878,0.516614291140943,0.605636758562639,0.831926258274186,-5.56229049192824,0.516311653208286
"Grb2",-0.0203012958035565,7.1369166307511,-0.516234239684362,0.60570395193838,0.831926258274186,-6.3251871906418,-0.51621543390037
"LOC121826553",-0.178514792036611,0.0533327523667711,-0.517364838513763,0.60573977948302,0.831926258274186,-5.14610779417299,-0.516164131666341
"LOC121830935",-0.133507206080617,0.310347101111969,-0.517521633141067,0.605787895394587,0.831926258274186,-5.0908037564473,-0.516095235591865
"novel_gene_NC_056014.1_2826",-0.0891750710759921,0.298665671740843,-0.516492708082301,0.605806791964405,0.831926258274186,-5.48587030121451,-0.516068178695235
"novel_gene_NC_056026.1_12925",-0.0379514475673463,3.25967120422715,-0.51615036648991,0.605809155152818,0.831926258274186,-5.92631251240467,-0.516064795010101
"novel_gene_NC_056024.1_54",-0.0997492294115196,0.448423172651127,-0.51640442317411,0.605960318927276,0.832059644330657,-5.40464337053927,-0.515848366388918
"Myo9a",-0.0441833693055702,4.80961169870054,-0.515789440076122,0.606005958282892,0.832059644330657,-6.6018038047558,-0.515783027024729
"LOC102918219",0.0739259801161133,4.2552104460676,0.515998811528741,0.606023687898813,0.832059644330657,-5.62789837536687,0.515757645099143
"Cntrl",-0.0481355981799348,5.24765822925064,-0.515731115544336,0.60607217027029,0.832072479130039,-6.106421407459,-0.515688238865431
"novel_gene_NC_056028.1_5938",-0.0491011024786143,0.555166997186489,-0.515736000718942,0.606113292036818,0.832075207598581,-5.89440085154689,-0.515629371849358
"novel_gene_NC_056014.1_15589",0.0857277477875294,0.216562007124207,0.515608263038972,0.60638868450384,0.832399522882087,-5.53991591113168,0.515235185483442
"novel_gene_NC_056017.1_11077",-0.0809710630114973,1.293283558414,-0.514984570892874,0.606609002295545,0.832648199277461,-6.02014180486904,-0.514919888562169
"Wnt9a",-0.135024302979585,3.87818280615036,-0.514827070036361,0.606691688840381,0.832692903021071,-6.24601257162985,-0.514801569010599
"novel_gene_NC_056020.1_437",0.0638355830879472,2.50497469397286,0.515041445646605,0.606719897168772,0.832692903021071,-5.59421566545455,0.514761206211008
