"","ID","BW1N","BW2H","ME1N","ME2H","BW 1N - ME 1N","BW 1N - BW 2H","BW 1N - ME 2H","ME 1N - BW 2H","ME 1N - ME 2H","BW 2H - ME 2H"
"1975","Cidea","1.285888","2.380704","1.690492","1.520637","0.685632958747128","0.109341528083553","0.818491071005332","0.188283862432621","0.74281878716707","0.109341528083553"
"1976","Cidec","2.231172","2.822047","2.433006","2.828155","0.777193884265021","0.330572583678616","0.330572583678616","0.375007398261153","0.330572583678616","0.777193884265021"
"1977","Cilk1","2.579568","2.799671","3.469497","3.387438","7.09756879916644e-09","0.0567860529824594","5.12001030967273e-08","3.76082525657719e-07","0.485048255976265","4.13480418662115e-06"
"1978","Cilp2","-0.9161246","-0.2131333","-0.4498327","-0.2114880","0.299097851146884","0.170242853431927","0.170242853431927","0.679411761118686","0.7074140842739","0.852177706232269"
"1979","Cip2a","4.394046","4.941832","4.524577","4.553017","0.887802801674211","0.249284601318032","0.887802801674211","0.249284601318032","0.887802801674211","0.249284601318032"
"1980","Cipc","4.256257","4.027746","3.863527","3.853284","0.0245899116899056","0.189172542598457","0.0245899116899056","0.189172542598457","0.924856989172359","0.189172542598457"
"1981","Cir1","4.755203","4.596123","4.629706","4.736328","0.426997087295364","0.426997087295364","0.950930713139783","0.830570157780584","0.426997087295364","0.426997087295364"
"1982","Cisd1","4.789236","4.360996","3.948243","4.033157","0.000250918194272318","0.0290347977070057","0.00112029374379928","0.0468612523148321","0.529353078813983","0.159078622867189"
"1983","Cisd2","4.972154","4.644236","4.242977","4.261461","0.000795542930750296","0.0641135231222607","0.00118260028703249","0.0517328508766141","0.794063551928123","0.0641135231222607"
"1984","Cisd3","3.326955","3.094699","3.780857","3.882979","0.0222855915552358","0.252229237954911","0.00775532510482804","0.00132991175966544","0.540464247718758","0.000637887250405862"
"1985","Cish","2.167497","2.347593","2.831183","2.640961","0.0321533469681002","0.480684886384281","0.0919300373562356","0.0792226573813722","0.480684886384281","0.249944700690129"
"1986","Cit","4.258312","4.633426","4.706252","4.521216","0.173403915835405","0.193699399624602","0.416185082029827","0.699494149964699","0.513706665608836","0.67375487825177"
"1987","Cited1","8.863953","9.206875","9.460611","9.669336","0.117233069770172","0.35658243005783","0.0669513411850392","0.35658243005783","0.548209968294799","0.197677228743657"
"1988","Cited2","7.404748","7.109846","7.040702","6.844984","0.397088448854119","0.397088448854119","0.199712633021174","0.788500401215169","0.397088448854119","0.397088448854119"
"1989","Cited4","0.8275787","1.5447376","3.4422302","3.5787190","1.7120731457869e-08","0.0595230931279311","1.33226647111235e-08","1.54201543941394e-06","0.520957691238486","5.66721850452273e-07"
"1990","Ciz1","4.984469","4.916655","4.915242","4.758281","0.188908019454884","0.188908019454884","0.000252056213647615","0.967860689277117","0.00361811625430818","0.00361811625430818"
"1991","Ckap2","5.131984","5.494446","5.925573","5.975032","0.00697032826582334","0.205102932656582","0.00697032826582334","0.0899443972047253","0.776171653600383","0.0718745071107223"
"1992","Ckap2l","4.609466","4.739724","5.174482","5.246773","0.0242661323212577","0.666999672805241","0.0242661323212577","0.0439649847945006","0.666999672805241","0.0242661323212577"
"1993","Ckap4","7.105137","6.808493","7.485367","7.482952","0.0611461059363578","0.195929034331967","0.0611461059363578","0.00339314941756692","0.943208043183713","0.00339314941756692"
"1994","Ckap5","7.330773","7.251992","7.411614","7.316322","0.925492514236926","0.925492514236926","0.925492514236926","0.925492514236926","0.925492514236926","0.925492514236926"
"1995","Ckb","6.516895","6.209317","6.608946","6.691261","0.800908820959837","0.36315334655279","0.800908820959837","0.235804675665047","0.881909158200146","0.235804675665047"
"1996","Cklf","3.852503","4.029947","3.686627","3.939674","0.863840481176234","0.863840481176234","0.917880974879398","0.863840481176234","0.863840481176234","0.863840481176234"
"1997","Cks1b","6.049330","6.561300","6.318016","6.703269","0.422280578006945","0.210191246663055","0.115473927512728","0.422280578006945","0.210191246663055","0.422280578006945"
"1998","Cks2","5.418600","5.925811","5.744144","6.052033","0.475894274326262","0.373156600521433","0.165911560739021","0.581046581693825","0.385004691183653","0.515586826133136"
"1999","Clasp1","6.582396","5.918212","6.048150","5.812213","0.0872955745733043","0.044298124959985","0.0293963252111038","0.655630795397658","0.493123216822262","0.655630795397658"
"2000","Clasp2","5.515363","5.436576","5.347867","5.279226","0.254825361525285","0.595940264549462","0.176611357283351","0.453568376878722","0.541075338669049","0.249172969414157"
"2001","Clba1"," 0.60724110"," 0.05247998"," 0.06380993","-0.38118670","0.373532374042897","0.373532374042897","0.150727586101632","0.90367677791843","0.373532374042897","0.373532374042897"
"2002","Clcc1","6.006967","5.886053","5.867861","6.002948","0.149888863656772","0.149888863656772","0.976877755146288","0.945850066803981","0.149888863656772","0.149888863656772"
"2003","Clcf1","2.2434744","1.3945673","1.0207875","0.5205784","0.182565804466121","0.311065462888902","0.0712168422022292","0.499948873644994","0.499948873644994","0.308956473213058"
"2004","Clcn2","2.093638","3.058753","3.552718","3.708321","2.80042162428696e-05","0.00236196250634001","1.10414903808951e-05","0.0977240618917706","0.465956967497918","0.0270373228742979"
"2005","Clcn3","5.239021","5.306591","5.481844","5.517945","0.098142776817584","0.566700606468481","0.0885464545804823","0.200864347886528","0.684596784917731","0.130324450073086"
"2006","Clcn5","4.923989","4.953906","5.597670","5.493628","0.0122857973270501","0.951021189484113","0.0194604149446388","0.0122857973270501","0.850919442932476","0.0194604149446388"
"2007","Clcn6","4.732388","4.765880","4.512330","4.721477","0.0551426806743175","0.846431656442592","0.956391304874063","0.048959647566412","0.0551426806743175","0.846431656442592"
"2008","Clcn7","5.572454","5.317033","5.411804","5.416672","0.709616952225137","0.709616952225137","0.709616952225137","0.729929266557072","0.898524814421128","0.729929266557072"
"2009","Cldn1","6.824879","6.470663","5.925192","3.854253","0.631738774707573","0.852804877729421","0.0385665067471518","0.631738774707573","0.10976537377767","0.0385665067471518"
"2010","Cldn12","5.457532","5.327500","5.395202","5.389360","0.72434984900004","0.72434984900004","0.72434984900004","0.72434984900004","0.906429416708471","0.72434984900004"
"2011","Cldn15","0.8054835","0.8186534","0.9485745","1.0996356","0.692840567996561","0.982285525916111","0.356363002829871","0.692840567996561","0.591381418887238","0.356363002829871"
"2012","Cldn23","0.8557652","0.3650789","0.8863135","1.0116365","0.921298107418862","0.671614501441308","0.740789481858557","0.671614501441308","0.740789481858557","0.671614501441308"
"2013","Cldn3","2.974511","3.217770","3.167664","1.662032","0.902050504378312","0.902050504378312","0.306464976394608","0.909428297478925","0.251748550748808","0.251748550748808"
"2014","Cldn4","3.202267","3.955606","4.246848","4.237378","0.0436310229490075","0.167357735239104","0.0436310229490075","0.489777286923497","0.905299713801216","0.489777286923497"
"2015","Cldn5","3.241682","2.900059","3.049661","2.535953","0.736934369067099","0.637696403103685","0.637696403103685","0.736934369067099","0.637696403103685","0.637696403103685"
"2016","Cldn6","3.199782","4.799430","5.315475","5.474042","0.00400524914212512","0.0290889600816361","0.00382879510175325","0.400355289355728","0.709063796664713","0.286901374743949"
"2017","Cldn7","3.385544","4.321222","5.174494","5.641888","0.000755348119137017","0.0605334390360813","5.21923040614475e-05","0.0571098445504798","0.198947404008409","0.00339101892353224"
"2018","Cldnd1","5.475724","5.128830","5.118642","5.262556","0.0881985747837456","0.0881985747837456","0.357110961307907","0.897364354616362","0.357110961307907","0.357110961307907"
"2019","Clec12a","3.220580","4.979016","4.779073","4.438053","0.116112697284358","0.0809381687590628","0.361559525880088","0.676569231520704","0.533913384438648","0.361559525880088"
"2020","Clec14a","2.698812","2.450244","2.880652","2.832754","0.582919520311591","0.582919520311591","0.582919520311591","0.40103967805861","0.968052516309218","0.40103967805861"
"2021","Clec16a","4.584818","3.959314","4.019940","3.886758","0.0474354637657502","0.0460234395099515","0.0365584587199223","0.878852973369657","0.749251313663791","0.749251313663791"
"2022","Clec1a","0.4539419","0.1379371","1.7420593","1.9815646","5.77725873056934e-08","0.107911373254339","3.73295956498167e-09","5.86809261088708e-10","0.139440773146814","9.62964712564565e-11"
"2023","Clec1b","-1.3523910"," 0.6330196"," 0.8615247"," 1.3048154","0.010421183076575","0.0124073813342422","0.00216651344630677","0.774021079117141","0.42945571362341","0.341565972640343"
"2024","Clec9a","-0.2222792"," 0.7368859"," 0.4114374"," 0.5218130","0.205164329742506","0.0339683654312475","0.107270649027332","0.321356983316294","0.577282558892777","0.577282558892777"
"2025","Clhc1","0.6278130","0.8692916","1.5062883","1.7732957","2.85012256681874e-06","0.123643378683559","1.79409238416114e-07","0.000154106002246784","0.098365185357998","2.85012256681874e-06"
"2026","Clic1","7.867397","7.482794","7.770219","7.876381","0.540935814895722","0.0104139475116816","0.877684817284937","0.0442242919863959","0.540935814895722","0.0104139475116816"
"2027","Clic4","9.753447","9.214020","9.032900","8.998259","0.00116090048136993","0.0101373684665843","0.00116090048136993","0.378603187492322","0.745654737162636","0.293301164537353"
"2028","Clic5","6.909835","6.196899","4.919119","3.906527","0.0759561754452199","0.525529940832254","0.0196821895306176","0.193005888277685","0.342334144818986","0.0407026946910356"
"2029","Clint1","7.272691","6.880126","7.153303","7.071913","0.490593175184804","0.0234982104176125","0.238034110714818","0.0893417572360998","0.530897658423889","0.238034110714818"
"2030","Clip1","6.034931","5.931656","6.442247","6.470091","0.00786375974824943","0.749577475112762","0.00728557536853229","0.00375808525521547","0.827087302982256","0.00375808525521547"
"2031","Clip2","8.373170","7.693056","7.403075","7.336076","0.00138084271017699","0.0203703166024416","0.00119621726622354","0.268010811721085","0.679128219080889","0.169777097830031"
"2032","Clip3","1.535413","1.572464","3.076789","2.586928","8.41492339403146e-07","0.826971987412852","0.000311940497743293","8.41492339403146e-07","0.0539244427529917","0.000334788805699029"
"2033","Clk1","6.984439","6.951255","6.469901","6.592225","0.196840689022907","0.87370976758916","0.300419917447307","0.196840689022907","0.705859818705627","0.300419917447307"
"2034","Clk3","6.202091","6.110951","5.998278","6.124694","0.0197376446057031","0.278361325090234","0.341712581191005","0.14233152996265","0.14233152996265","0.820616247548782"
"2035","Clk4","5.420852","5.258164","4.766092","4.913221","0.238108719128241","0.638478199714541","0.238108719128241","0.238108719128241","0.638478199714541","0.398774980759366"
"2036","Clmn","3.853314","4.893968","5.202455","5.153812","0.00143864193980143","0.00869940450354737","0.00369629063517247","0.39639760423535","0.636579959641563","0.636579959641563"
"2037","Cln3","6.018970","5.378629","5.174808","5.226093","0.00177688494333003","0.0120897248972494","0.00223100251959424","0.365821404422567","0.830213581899975","0.42768367597017"
"2038","Cln5","5.934590","5.575467","5.292904","5.224251","0.0165143807877625","0.169883585557566","0.0160989503201209","0.212588016343945","0.719696681992698","0.169883585557566"
"2039","Cln6","5.222738","5.334691","5.716349","5.683240","0.0292383833531464","0.611039956326185","0.0404692238325306","0.0438277854852509","0.741403435123094","0.0796968344025599"
"2040","Cln8","5.988000","6.373879","5.744197","6.042024","0.115082760295036","0.0346549442958344","0.642585214344681","0.000592736766734216","0.0574340292818614","0.0574340292818614"
"2041","Clnk"," 1.407469058"," 0.265353590"," 0.560004162","-0.005322924","0.690482367263055","0.690482367263055","0.690482367263055","0.690482367263055","0.690482367263055","0.690482367263055"
"2042","Clns1a","5.845196","5.873467","6.068091","6.255670","0.117411819043003","0.972110395377515","0.00530575828559179","0.117411819043003","0.117411819043003","0.00530575828559179"
"2043","Clock","6.321407","5.728679","5.595482","5.490628","0.00846738416644975","0.0281660819883215","0.00482855961829083","0.575623068380836","0.575623068380836","0.329547145814075"
"2044","Clp1","4.415774","4.163920","4.316032","4.532896","0.190070489707587","0.00574314524900085","0.103545434497378","0.072485481454491","0.00827040221479258","9.31257104885137e-05"
"2045","Clpb","3.840644","3.751540","4.510899","4.480649","0.00114471090917963","0.761960920195399","0.00155430461160617","0.000707043055402408","0.91235033036765","0.000707043055402408"
"2046","Clptm1","7.297473","7.018808","7.075440","7.097126","0.25293447506375","0.193882179363304","0.258271017010836","0.801148713992854","0.861483702127719","0.801148713992854"
"2047","Clptm1l","7.421705","7.366918","7.502332","7.631154","0.2363707861582","0.541844559354254","0.0179292490035447","0.117395212075663","0.15318457934914","0.00644090990253122"
"2048","Clpx","5.775436","5.396997","5.244204","5.282805","0.000555164722674405","0.00721504791827412","0.00117881040972258","0.258208926295957","0.700439865386465","0.408095628760525"
"2049","Clspn","4.659622","4.932944","5.195602","5.064706","0.521086643529321","0.631241535735196","0.588448270302678","0.631241535735196","0.686147259984378","0.686147259984378"
"2050","Clstn1","6.525514","6.493936","6.695265","6.519412","0.423897980373338","0.990288289925959","0.990288289925959","0.423897980373338","0.423897980373338","0.990288289925959"
"2051","Clstn2","2.462320","2.409926","1.314399","1.462489","0.00995297156995259","0.988739467649368","0.0134232523410803","0.00995297156995259","0.913497877677031","0.0134232523410803"
"2052","Clstn3","-1.3222655","-0.3322436"," 0.6604952"," 1.1667683","0.00105189264728646","0.0672918439636342","0.000260129988031922","0.0672918439636342","0.389987666085235","0.013395271761313"
"2053","Clta","6.248277","6.146202","6.312844","6.347097","0.648442823028146","0.49148737643374","0.49148737643374","0.321498267322302","0.697849785910753","0.316313126782204"
"2054","Cltb","5.485942","4.610782","4.636740","4.436456","0.065967264992613","0.0640546576867906","0.0640546576867906","0.877387573995912","0.872243933057884","0.872243933057884"
"2055","Cltc","9.251890","9.099573","9.326497","9.207498","0.641564087191788","0.641564087191788","0.860795411068027","0.641564087191788","0.641564087191788","0.641564087191788"
"2056","Clu","8.741492","8.953403","8.274606","7.202398","0.611684497530606","0.644506737924176","0.0828237780246199","0.390568761420387","0.207249180044785","0.0518117764571454"
"2057","Cluap1","2.470634","2.371075","2.370003","2.455294","0.503446814522875","0.503446814522875","0.973025125064433","0.973025125064433","0.503446814522875","0.503446814522875"
"2058","Cluh","6.555885","6.048737","6.237574","6.094105","0.239602106028709","0.0491182305009474","0.0734749181145844","0.358576406368732","0.506278725068273","0.736861454401669"
"2059","Clvs1","1.448478","1.355023","1.173390","1.086121","0.0928106104844686","0.502654342375705","0.0564093408042928","0.251717389639209","0.502654342375705","0.0928106104844686"
"2060","Clybl","1.618245","1.707525","1.998992","2.599196","0.0829330126889051","0.812706206930009","9.85572767031379e-05","0.0998062936772079","0.00907434673000855","9.85572767031379e-05"
"2061","Cmas","5.696227","5.091505","5.589598","5.296409","0.750815346315538","0.392431395347864","0.509654577144657","0.392431395347864","0.5995702357517","0.628712670830025"
"2062","Cmbl","3.472577","2.884004","1.687170","1.452365","0.0218998399653488","0.427293435293391","0.0218998399653488","0.0837324037220201","0.835813623232817","0.0804993921981144"
"2063","Cmc1","5.243526","5.061434","4.916756","4.979660","0.108969288459596","0.277463178117796","0.24779374923524","0.479407570875709","0.635572975932112","0.736070925772361"
"2064","Cmc2","3.973408","4.083700","3.728091","3.963535","0.101786911432274","0.770061779793222","0.970919781958588","0.0840399851912442","0.101786911432274","0.770061779793222"
"2065","Cmc4","-0.12791771"," 0.27476433","-0.23663916"," 0.04817151","0.521335593672047","0.342422548310278","0.53825343361088","0.173807996665364","0.342422548310278","0.521335593672047"
"2066","Cmklr1","6.925043","6.948411","6.453503","6.148367","0.358910325169504","0.809087113717582","0.169957770217755","0.306365652751689","0.503941806928135","0.169957770217755"
"2067","Cmklr2","3.011619","3.133661","2.938229","3.038792","0.76011004215853","0.76011004215853","0.76011004215853","0.76011004215853","0.76011004215853","0.76011004215853"
"2068","Cmpk1","6.587111","6.312213","6.104422","6.106508","0.00992774051337816","0.0732734679450386","0.00998449761301973","0.299958334561803","0.866322580061957","0.334647925210786"
"2069","Cmpk2","3.365583","4.710650","4.877639","5.126350","0.0039467568031484","0.00466736028050396","0.00185337827298718","0.788718060649159","0.635646510107803","0.55790399385749"
"2070","Cmss1","3.920293","3.833773","4.043551","4.079269","0.277502191313733","0.438767775692162","0.182514391360803","0.0839082730301666","0.673691402652307","0.0714225480281278"
"2071","Cmtm3","5.892886","6.138272","6.401558","6.480667","0.0123954839277563","0.157960779305663","0.0116236024114494","0.157960779305663","0.706567725474498","0.12625061617441"
"2072","Cmtm4","6.390773","7.368882","7.565938","7.652637","0.0117164354880393","0.020851699855332","0.0117164354880393","0.786778996553717","0.836853554840951","0.782694364863456"
"2073","Cmtm5","-0.146214912"," 0.338486902","-0.481820308","-0.007578887","0.342552793722541","0.342552793722541","0.780270729063566","0.105377926818569","0.342552793722541","0.342552793722541"
"2074","Cmtm6","6.774551","6.381557","6.453549","6.516442","0.034632416149816","0.019459795013091","0.101164274051172","0.63413107779612","0.63413107779612","0.445581207259091"
"2075","Cmtm7","6.031712","5.266233","4.909633","4.555421","0.21547906499584","0.375505253307248","0.156788665329426","0.601662041690125","0.601662041690125","0.436478018787046"
"2076","Cmtm8","2.095023","2.247644","2.430278","2.717058","0.240327083644491","0.498026197233908","0.0379102473900454","0.465088403412421","0.240327083644491","0.0848028316176388"
"2077","Cmtr1","5.629109","5.492360","5.716001","5.750082","0.404774627254786","0.1734914469507","0.331903241503125","0.0276713439270281","0.766849144106313","0.0276713439270281"
"2078","Cmtr2","3.461456","3.136008","3.125207","3.144314","0.0137437288367296","0.0137437288367296","0.0137437288367296","0.997199793918472","0.997199793918472","0.997199793918472"
"2079","Cnbd2","1.329833","1.415068","1.088029","1.186362","0.825334765016543","0.843387586244544","0.825334765016543","0.825334765016543","0.825334765016543","0.825334765016543"
"2080","Cndp1","1.739012","3.482913","4.674894","4.998634","0.000300408099485855","0.0249763119994385","0.000158903204711865","0.0681108156708246","0.552424118563328","0.0249763119994385"
"2081","Cndp2","6.324978","5.979550","6.232028","6.314968","0.707615049755852","0.241993384856792","0.992623717089372","0.413291024158377","0.707615049755852","0.241993384856792"
"2082","Cnep1r1","4.988715","4.864526","4.612065","4.793985","0.00579167598139457","0.218329571796128","0.140838703810538","0.0799201438503216","0.140838703810538","0.684186722072587"
"2083","Cnga2","-1.2146957"," 1.1929403"," 0.7299608"," 1.1763166","0.192864854105393","0.103415620877678","0.105990556637786","0.67205711903662","0.713834034918589","0.844162959691541"
"2084","Cnih1","6.854020","6.670549","6.224129","6.463269","5.82665376361843e-05","0.0925504134149922","0.00777529802442965","0.00403005135032704","0.0747043352895651","0.179017879823794"
"2085","Cnih2","2.264714","3.071866","3.287861","3.289831","0.0138866597589536","0.0414024847929554","0.0138866597589536","0.571024866087562","0.986285338628698","0.571024866087562"
"2086","Cnih4","4.963573","4.694041","4.567249","4.659471","0.341403987550839","0.345066808439048","0.345066808439048","0.746341197781278","0.746341197781278","0.95860453926744"
"2087","Cnksr1","2.400783","3.012607","3.634621","3.918807","3.55444197480193e-06","0.00621490328784423","3.69960644133057e-07","0.00621490328784423","0.206588879961925","0.000313746152244739"
"2088","Cnksr3","3.755509","4.783499","4.646641","4.646877","0.0756391079052665","0.0453828413737052","0.0756391079052665","0.708903477087607","0.970575247862457","0.708903477087607"
"2089","Cnn1","0.1446041","0.1950208","0.4991255","0.8979967","0.422683162321084","0.97559559386627","0.0776233975825606","0.422683162321084","0.332552106828472","0.0776233975825606"
"2090","Cnn2","7.949453","8.135861","8.506343","8.573248","0.0104493271424376","0.400004562423404","0.0104493271424376","0.0492535453278344","0.864384612685098","0.0492535453278344"
"2091","Cnn3","8.220841","7.626399","7.647020","7.451738","0.175479200031458","0.175479200031458","0.175479200031458","0.979517659824006","0.773949850853077","0.773949850853077"
"2092","Cnnm2","3.454924","3.788442","3.582056","3.621615","0.772271951684372","0.405722113498898","0.761278191839327","0.489072640093246","0.829523514757769","0.50272602553722"
"2093","Cnnm3","4.776819","4.724373","4.795936","4.882353","0.946277073835828","0.927343871042597","0.819559839521831","0.927343871042597","0.819559839521831","0.819559839521831"
"2094","Cnnm4","3.496129","3.213731","3.705479","3.523287","0.102238899845052","0.0892693459093012","0.728766498082945","0.00196233060977442","0.168562363605588","0.0653410624907987"
"2095","Cnot1","7.445915","7.331924","7.460957","7.338588","0.924409630129859","0.756439409991744","0.756439409991744","0.756439409991744","0.756439409991744","0.924409630129859"
"2096","Cnot10","5.462516","5.366443","5.428730","5.424914","0.616769753150678","0.490624145521717","0.616769753150678","0.594297674929108","0.951464962868753","0.594297674929108"
"2097","Cnot11","4.265918","4.190536","4.381277","4.348953","0.486921935441111","0.598341519248744","0.587203491308966","0.390236256640373","0.77095786091547","0.390236256640373"
"2098","Cnot2","5.773229","5.681650","5.857035","5.790202","0.493909922481053","0.493909922481053","0.816747869598254","0.24823293175854","0.558168876399541","0.493909922481053"
"2099","Cnot3","6.064741","6.027134","6.182973","6.121400","0.735179510013504","0.843992076558279","0.777664553779895","0.735179510013504","0.768239065525015","0.768239065525015"
"2100","Cnot4","4.609807","4.284560","4.449041","4.377705","0.441495295236411","0.110725168802471","0.283311481625579","0.334530012427177","0.504510075673233","0.504510075673233"
"2101","Cnot6","6.994648","6.872616","6.928494","6.849762","0.638619972105997","0.484156428382293","0.484156428382293","0.638619972105997","0.638619972105997","0.726281438084322"
"2102","Cnot6l","5.915264","6.048957","5.930642","5.792856","0.780777722393777","0.331322763308031","0.331322763308031","0.375495400976023","0.331322763308031","0.0953650708901763"
"2103","Cnot7","4.491934","4.368309","4.352506","4.510816","0.396785794406513","0.396785794406513","0.984498629508762","0.984498629508762","0.396785794406513","0.396785794406513"
"2104","Cnot8","5.597411","5.438650","5.417815","5.581218","0.0974270036068449","0.0974270036068449","0.937498506527899","0.91270681799818","0.0974270036068449","0.0974270036068449"
"2105","Cnot9","5.530181","5.626704","5.837476","5.840950","0.058323297718842","0.597901695197935","0.058323297718842","0.118704944481003","0.912796999060945","0.118704944481003"
"2106","Cnppd1","7.021459","6.513191","6.467105","6.527246","0.134777679386883","0.134777679386883","0.134777679386883","0.928904797252838","0.928904797252838","0.928904797252838"
"2107","Cnpy2","6.038637","5.977182","6.192093","6.389129","0.117171366423455","0.415391163035152","0.00118518014375824","0.0308080327528826","0.0380570564670809","0.000203123104946518"
"2108","Cnpy3","6.026193","5.652058","5.767127","5.849447","0.127032249135161","0.0352207838074323","0.319670803365589","0.431890448811518","0.431890448811518","0.239212364443866"
"2109","Cnpy4","3.548088","3.388618","3.838220","3.849626","0.00373361190999581","0.100736076696274","0.00373361190999581","4.71608535805667e-05","0.887861038485835","4.71608535805667e-05"
"2110","Cnr2","-0.2255874"," 0.1007180"," 1.1180815"," 1.0591182","9.85336511856142e-05","0.279371179469044","0.000105753625375802","0.000824315242906079","0.911312864250012","0.00115106559062835"
"2111","Cnrip1","1.163406","1.263858","2.089598","1.622743","0.00667891426525167","0.740499495627021","0.149544037410397","0.00700668708426658","0.149544037410397","0.164693984053828"
"2112","Cnst","3.208161","3.148396","3.532718","3.609856","0.0148150550454088","0.580489512837015","0.00360097505557409","0.0041492225897743","0.447219256202157","0.00135019277237734"
"2113","Cntd1","0.04168974","0.29083277","0.28689231","0.28028777","0.350658368794991","0.350658368794991","0.350658368794991","0.997402729694358","0.997402729694358","0.997402729694358"
"2114","Cntf","1.682925","1.636766","1.532309","1.714934","0.693850023099858","0.807132398039949","0.749204163875903","0.693850023099858","0.693850023099858","0.693850023099858"
"2115","Cntfr","5.123240","4.881505","4.080468","2.877962","0.444771838941351","0.792065952988682","0.117285369045229","0.50468099738431","0.379231119131813","0.117285369045229"
"2116","Cntln","1.0944641","0.6706964","0.7567953","0.7353529","0.766057143736491","0.766057143736491","0.766057143736491","0.995788661868727","0.995788661868727","0.995788661868727"
"2117","Cntnap2","0.8859524","1.4922763","1.5476838","1.4928394","0.183451465825143","0.183451465825143","0.183451465825143","0.987280340155423","0.987280340155423","0.987280340155423"
"2118","Cntrl","5.200254","4.962622","5.241491","5.207367","0.861636003914631","0.287868629873232","0.861636003914631","0.287868629873232","0.861636003914631","0.287868629873232"
"2119","Cntrob","3.839310","3.954093","4.073910","3.933905","0.310601368979766","0.508361332896945","0.508361332896945","0.508361332896945","0.508361332896945","0.917048098873394"
"2120","Coasy","5.002299","4.837791","4.726732","4.806564","0.0283092980145018","0.123093698329308","0.123093698329308","0.391001507058695","0.391001507058695","0.917193475384421"
"2121","Cobl","2.793973","3.448392","3.670669","3.685424","0.0372692272873549","0.0800781946159312","0.0372692272873549","0.703144588718556","0.89693417790702","0.703144588718556"
"2122","Cobll1","5.608329","5.840616","6.088720","6.163416","0.0301736128049593","0.224215980488082","0.0301736128049593","0.224215980488082","0.82096331642133","0.224215980488082"
"2123","Cog1","5.971235","5.841206","5.855037","5.830981","0.148492957292607","0.148492957292607","0.148492957292607","0.976086089242171","0.797359082385004","0.797359082385004"
"2124","Cog2","5.276573","5.109441","5.198993","5.276950","0.242446746132019","0.0272127510317021","0.900780649733572","0.242446746132019","0.242446746132019","0.0272127510317021"
"2125","Cog3","5.125910","5.043128","5.084071","5.227574","0.601837519469704","0.40544512330651","0.164783665036796","0.601837519469704","0.0692263373259832","0.0382511743490045"
"2126","Cog4","5.832652","5.672686","5.305498","5.415456","2.65741080102616e-10","0.00805470188795596","6.11837518411226e-08","8.77642603605875e-08","0.0474464093088406","4.73052886657029e-05"
"2127","Cog5","5.198860","5.020096","5.209449","5.197886","0.951447305314522","0.0758177488840868","0.951447305314522","0.0758177488840868","0.951447305314522","0.0758177488840868"
"2128","Cog6","5.856774","5.573569","5.535249","5.695361","0.00238228724293078","0.00453033743915424","0.102979702591553","0.617960940566275","0.09964297492317","0.158081016268827"
"2129","Cog7","5.142196","4.686106","4.840632","4.877107","0.230281451955422","0.0564653539196923","0.236186416317654","0.442174665235312","0.863428348747175","0.442174665235312"
"2130","Cog8","4.372088","4.018437","4.584625","4.495603","0.150530082727619","0.041358256348024","0.355557393279877","0.00127796051506688","0.562062376539249","0.00472603780707925"
"2131","Coil","3.893684","3.881156","3.903026","3.818318","0.985492846456226","0.985492846456226","0.985492846456226","0.985492846456226","0.985492846456226","0.985492846456226"
"2132","Col11a1","2.184136","1.075434","2.371693","2.378633","0.891451228606707","0.221225377371071","0.891451228606707","0.165371412283111","0.948213773841416","0.165371412283111"
"2133","Col11a2","0.4886063","0.5103543","0.6942408","0.8297940","0.649814357421238","0.95397968170062","0.649814357421238","0.649814357421238","0.82423088807754","0.649814357421238"
"2134","Col12a1","2.729958","2.509366","3.578201","3.605008","0.0466309892269996","0.770445135170133","0.0466309892269996","0.0278155416282445","0.873650809979821","0.0278155416282445"
"2135","Col13a1","0.55887678","0.09585131","1.34935747","1.22433603","0.213922403640972","0.333312337219128","0.234457302097937","0.0464859423565014","0.87186941301844","0.0464859423565014"
"2136","Col14a1"," 2.2999688"," 0.8653604"," 0.3336197","-0.4722221","0.1673482892642","0.207447052041245","0.0357649928494","0.623751641508397","0.374622914658992","0.207447052041245"
"2137","Col15a1","7.395893","7.583297","6.561568","6.492049","0.0196310825794066","0.553388023833467","0.0171026198610529","0.00527488492748566","0.813327939753588","0.00527488492748566"
"2138","Col16a1","2.742184","2.511965","3.691802","3.785430","0.00198956851627156","0.517955978327745","0.00129971578814154","0.0003675962514502","0.719514452089254","0.0003675962514502"
"2139","Col17a1","3.906734","3.509135","1.620453","1.619244","3.79318034336274e-11","0.0884691772793345","5.63770669244734e-11","5.24337237771938e-10","0.980297812025758","1.01385799085409e-09"
"2140","Col18a1","6.178627","5.472722","6.415772","6.059625","0.685930747536875","0.327464729329495","0.947300940367889","0.250270787004655","0.685930747536875","0.327464729329495"
"2141","Col1a1","8.074487","7.372330","8.753059","8.276187","0.411572750170205","0.411572750170205","0.624504614260918","0.124988197825051","0.540012907193609","0.363631804734726"
"2142","Col1a2","5.270496","5.714483","7.416505","7.276273","0.000752901043750265","0.484304190146897","0.000869084741480598","0.00211367611958832","0.865423561819895","0.00334760506193261"
"2143","Col20a1","-0.005786168"," 0.343002870"," 1.285195559"," 1.460877343","2.11377347189587e-06","0.109938877518215","1.072286455344e-06","0.000116406316877901","0.441101987999685","2.57648840297012e-05"
