"","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std"
"Rab40c",-0.239473130069558,4.48909644576932,-3.65324488653565,0.000259375999206332,0.0889492337923392,-0.698113500633067,-3.6528200565565
"Prdx1",0.251356786137085,6.96518531754859,3.64518997714917,0.000268380155483851,0.0905761724745657,-0.824311366129796,3.6440510467225
"LOC102916808",-0.545300938880476,0.897679700123551,-3.64327728865963,0.000278528080816974,0.0925322508489142,-0.743512024494715,-3.63449275771482
"Cygb",-0.786799100414525,0.417113606854611,-3.6345309801829,0.000286203483205116,0.0936193609216489,-0.609782027115467,-3.62747770182385
"Fam117a",-0.529101593625539,4.22254778554841,-3.60638403042011,0.00031535937782716,0.101128664175531,-0.930240052263638,-3.60234505318785
"LOC107402758",-0.599172588579043,6.52162103535262,-3.63556671801308,0.000318672773011032,0.101128664175531,-1.40471062692525,-3.5996279733194
"LOC102908473",-0.94362105417177,2.82290592646818,-3.75940559945185,0.000329194750506043,0.102097808294515,-2.43747247469559,-3.59117163233302
"LOC107401814",-0.422676057427127,-0.328926901728367,-3.60061445003691,0.000331745387109218,0.102097808294515,-0.759872164272502,-3.58915984798035
"LOC102903984",0.250902187663975,4.67684960058308,3.58945898843042,0.000336132376098958,0.102097808294515,-0.975314617937726,3.58573327784616
"LOC121827883",0.237232718214276,4.92520575196458,3.56676470991248,0.000361940831592264,0.105000826498996,-0.969716206739007,3.56638405687729
"novel_gene_NC_056010.1_14860",0.365340176055798,1.09312712569553,3.58099647147494,0.000366894161320527,0.105000826498996,-1.15451612524752,3.56281863893927
"novel_gene_NC_056012.1_39004",-0.315502411251316,5.82838525975244,-3.56156282866825,0.000369664137951091,0.105000826498996,-1.03571954114842,-3.56084437645317
"Znf827",-0.530616238264159,2.12856717413326,-3.56390525086984,0.000370173557821726,0.105000826498996,-0.873543892001587,-3.56048280084335
"novel_gene_NW_024590300.1_9",-0.904285385940275,-0.257621628958566,-3.57458127635411,0.000373885040510108,0.105000826498996,-0.978800964943059,-3.55786242170341
"novel_gene_NC_056028.1_13909",-0.427059701995456,1.53249791542984,-3.58946487255692,0.000390014704850823,0.105000826498996,-1.53608759054216,-3.5467498634946
"novel_gene_NC_056017.1_12544",0.406697136971973,-0.117146230214162,3.56881017812892,0.000391798320177048,0.105000826498996,-1.18270449665951,3.54554753143327
