"","logFC","AveExpr","t","P.Value","adj.P.Val","B","z.std"
"novel_gene_NC_056019.1_11128",-1.23111950821691,0.412432808581298,-3.91812589190547,0.000102494159915568,0.056842117828879,-0.0480615474610406,-3.88461028634554
"novel_gene_NC_056013.1_19843",0.369676731599556,0.489681884535424,3.93149540978817,0.00010366347283966,0.056842117828879,-0.355980167053563,3.8818531509614
"Kiaa1549",-1.2869306017971,2.93978918692721,-3.88445045089119,0.000108003126309813,0.056842117828879,0.0689779824731636,-3.87187096567319
"Ngdn",0.235441484370352,5.48444951141615,3.86984773239464,0.00011086945382479,0.056842117828879,0.0832961370743117,3.86548325952617
"Zfyve19",0.326131218372352,4.04965134582577,3.88719772034925,0.000112938097365711,0.056842117828879,-0.395886968865858,3.86096929426154
"Mib1",-0.299676673830674,5.78730122835238,-3.87788898346792,0.000113598170046387,0.056842117828879,-0.331551920069549,-3.85954536107924
"LOC121822044",-1.78228483103244,5.81384344038835,-3.86029582504994,0.000116085086306367,0.056842117828879,-0.0137068324125069,-3.85424967477176
"Slit3",-1.46573705121299,5.68716481276898,-3.84189348889565,0.000124421464786874,0.0595702324185158,0.00257824200401036,-3.8372466982914
"Haus7",0.220172510046135,4.10566460854692,3.83390438466701,0.000129523726128178,0.0604161719785642,-0.0179791685556445,3.82736244061408
"novel_gene_NC_056008.1_38593",0.240604359220506,2.78338779598336,3.83448019972934,0.000132241323627275,0.0604161719785642,-0.076481936304952,3.82224663794862
"Des",-1.80902390242738,6.08125683389706,-3.82451714231714,0.000134600893709496,0.0604161719785642,-0.141517391083543,-3.81788453065475
"novel_gene_NC_056011.1_35437",0.329173730933279,1.7988577438303,3.81489980886489,0.000146093704517233,0.0642365074249751,-0.169271319050178,3.79761720373734
"LOC102926138",0.161850783941357,6.11719808088837,3.78827812051721,0.000154173784002538,0.0652379995671694,-0.1323592655393,3.78424839930093
"Arid5b",-0.314780599864839,6.15156223668957,-3.78776396082581,0.000155230955192045,0.0652379995671694,-0.196267880026361,-3.7825483067848
"novel_gene_NC_056026.1_13221",-0.504983932446883,2.99404533440435,-3.79121843897944,0.000157455371431553,0.0652379995671694,-0.209785061010766,-3.77900641014122
"Jade2",-0.832959778630772,2.90949665796949,-3.81911863223912,0.000164035688887869,0.0666820550394177,-0.830567981873759,-3.76879781386428
"LOC121824008",0.276201941930577,4.99273358319995,3.76558085227088,0.000169147503848833,0.0671015417194549,-0.190265305668107,3.76112997447571
"Cdpf1",0.448403623193888,2.66191824928359,3.77539183719699,0.000171296579000697,0.0671015417194549,-0.375552473740647,3.75797121764215
"LOC102928708",1.42222777209622,7.15174123845592,3.78789636861747,0.000176587420546775,0.0679388567085761,-0.827375689320653,3.75035070255473
"LOC102925938",-1.11393306023584,5.25393255434142,-3.75071486837364,0.000183588044682248,0.0693930600470005,-0.439156820638685,-3.74059102205576
"Usp8",-0.223998525789033,6.15908647865624,-3.72439632205701,0.000198779824755556,0.0738398504199732,-0.299711393653752,-3.72056213702206
"Uvrag",-0.192500510709106,4.53974750669843,-3.71856298197215,0.000204395349155245,0.0746389457211822,-0.311824708346602,-3.71352118124803
"Eci1",0.481965109593884,4.33545959979363,3.72208936569458,0.000210032130372073,0.0753016457450829,-0.605300720714018,3.70663399991243
"Mrpl17",0.31400902174392,5.61392342100166,3.70665329591363,0.000213200296609425,0.0753016457450829,-0.345692134194041,3.7028388746467
"LOC102924005",0.263984397250041,2.92461841088186,3.69624994875674,0.000227616035788923,0.0777165801478341,-0.399523710053908,3.68621281047344
"Aldh1a2",-2.13532262466861,2.08062445792013,-3.70715793316359,0.000228308130160182,0.0777165801478341,-0.532804865973357,-3.68543970484856
"LOC102922781",0.374777537909511,3.55183991715835,3.68887428032808,0.00023274708051938,0.0777165801478341,-0.42957975637117,3.6805328393239
"LOC102920375",0.292828469173235,4.23191242037681,3.68438183642058,0.000234466359229947,0.0777165801478341,-0.409679049363953,3.67865589249334
"Ndufa5",0.305408501858873,4.87674266725794,3.68049621923646,0.000239327528452449,0.0778872615609169,-0.523307159091908,3.67341797223187
"Ost4",0.437459199204205,5.89936619000733,3.68960054462859,0.000242260183160631,0.0778872615609169,-0.793544452147474,3.67030610015189
"novel_gene_NC_056019.1_11130",-1.15117796128063,0.294847738958644,-3.6959858523403,0.000245826585571703,0.0778872615609169,-0.567904037998963,-3.66656902500346
